河北酒店,#genre#
北京酒店,#genre#
广东酒店,#genre#
上海酒店,#genre#
天津酒店,#genre#
山东齐鲁,http://112.235.200.208:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://112.235.200.208:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://112.235.200.208:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://112.235.200.208:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://112.235.200.208:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://112.235.200.208:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东农科,http://112.235.200.208:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://112.235.200.208:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.235.200.208:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.235.200.208:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.235.200.208:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://112.235.200.208:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://112.235.200.208:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://112.235.200.208:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.235.200.208:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.235.200.208:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://112.235.200.208:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.235.200.208:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.235.200.208:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://112.235.200.208:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.235.200.208:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.235.200.208:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://112.235.200.208:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.200.208:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://112.235.200.208:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://112.235.202.6:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://112.235.202.6:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://112.235.202.6:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://112.235.202.6:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.235.202.6:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://112.235.202.6:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://112.235.202.6:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://112.235.202.6:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.235.202.6:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.235.202.6:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://112.235.202.6:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://112.235.202.6:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://112.235.202.6:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://112.235.202.6:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://112.235.202.6:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://112.235.202.6:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://112.235.202.6:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://112.235.202.6:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://112.235.202.6:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://112.235.202.6:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://112.235.202.6:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://112.235.202.6:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://112.235.202.6:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东农科,http://112.235.202.6:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://112.235.202.6:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.235.202.6:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.235.202.6:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.235.202.6:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://112.235.202.6:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://112.235.202.6:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://112.235.202.6:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.235.202.6:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.235.202.6:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://112.235.202.6:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.235.202.6:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.235.202.6:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://112.235.202.6:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.235.202.6:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.235.202.6:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://112.235.202.6:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.202.6:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://112.235.202.6:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://112.235.202.148:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://112.235.202.148:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://112.235.202.148:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://112.235.202.148:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.235.202.148:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://112.235.202.148:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://112.235.202.148:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://112.235.202.148:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.235.202.148:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.235.202.148:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://112.235.202.148:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://112.235.202.148:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://112.235.202.148:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://112.235.202.148:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://112.235.202.148:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://112.235.202.148:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://112.235.202.148:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://112.235.202.148:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://112.235.202.148:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://112.235.202.148:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://112.235.202.148:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://112.235.202.148:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://112.235.202.148:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东农科,http://112.235.202.148:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://112.235.202.148:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.235.202.148:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.235.202.148:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.235.202.148:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://112.235.202.148:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://112.235.202.148:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://112.235.202.148:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.235.202.148:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.235.202.148:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://112.235.202.148:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.235.202.148:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.235.202.148:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://112.235.202.148:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.235.202.148:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.235.202.148:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://112.235.202.148:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.202.148:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://112.235.202.148:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://112.235.202.60:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://112.235.202.60:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://112.235.202.60:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://112.235.202.60:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://112.235.202.60:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://112.235.202.60:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://112.235.202.60:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://112.235.202.60:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.235.202.60:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.235.202.60:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://112.235.202.60:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://112.235.202.60:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://112.235.202.60:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://112.235.202.60:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://112.235.202.60:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://112.235.202.60:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://112.235.202.60:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://112.235.202.60:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://112.235.202.60:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://112.235.202.60:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://112.235.202.60:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://112.235.202.60:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://112.235.202.60:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东农科,http://112.235.202.60:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://112.235.202.60:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://112.235.202.60:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://112.235.202.60:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.235.202.60:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://112.235.202.60:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京,http://112.235.202.60:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://112.235.202.60:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.235.202.60:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.235.202.60:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://112.235.202.60:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://112.235.202.60:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://112.235.202.60:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://112.235.202.60:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.235.202.60:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.235.202.60:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://112.235.202.60:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://112.235.202.60:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CHC电影,http://112.235.202.60:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
河南酒店,#genre#
CCTV1,http://61.54.14.232:9801udp://@227.1.2.47:10276
CCTV2,http://61.54.14.232:9801udp://@227.1.2.78:10462
CCTV3,http://61.54.14.232:9801udp://@227.1.2.141:10864
CCTV4,http://61.54.14.232:9801udp://@227.1.2.3:11368
CCTV5,http://61.54.14.232:9801udp://@227.1.2.142:10870
CCTV6,http://61.54.14.232:9801udp://@227.1.2.143:10876
CCTV7,http://61.54.14.232:9801udp://@227.1.2.79:10468
CCTV8,http://61.54.14.232:9801udp://@227.1.2.144:10882
CCTV9,http://61.54.14.232:9801udp://@227.1.2.80:10474
CCTV10,http://61.54.14.232:9801udp://@227.1.2.81:10480
CCTV11,http://61.54.14.232:9801udp://@227.1.2.7:10036
CCTV12,http://61.54.14.232:9801udp://@227.1.2.82:10486
CCTV13,http://61.54.14.232:9801udp://@227.1.2.9:10048
CCTV14,http://61.54.14.232:9801udp://@227.1.2.83:10492
CCTV15,http://61.54.14.232:9801udp://@227.1.2.11:10060
河南卫视,http://61.54.14.232:9801udp://@227.1.2.99:10588
湖南卫视,http://61.54.14.232:9801udp://@227.1.2.50:10294
江苏卫视,http://61.54.14.232:9801udp://@227.1.2.84:10498
浙江卫视,http://61.54.14.232:9801udp://@227.1.2.85:10504
北京卫视,http://61.54.14.232:9801udp://@227.1.2.49:10288
上海卫视,http://61.54.14.232:9801udp://@227.1.2.86:10510
天津卫视,http://61.54.14.232:9801udp://@227.1.2.87:10516
山东卫视,http://61.54.14.232:9801udp://@227.1.2.89:10528
安徽卫视,http://61.54.14.232:9801udp://@227.1.2.88:10522
深圳卫视,http://61.54.14.232:9801udp://@227.1.2.91:10540
江西卫视,http://61.54.14.232:9801udp://@227.1.2.25:10144
湖北卫视,http://61.54.14.232:9801udp://@227.1.2.90:10534
四川卫视,http://61.54.14.232:9801udp://@227.1.2.24:10138
云南卫视,http://61.54.14.232:9801udp://@227.1.2.21:10120
贵州卫视,http://61.54.14.232:9801udp://@227.1.2.26:10150
辽宁卫视,http://61.54.14.232:9801udp://@227.1.2.152:10930
东南卫视,http://61.54.14.232:9801udp://@227.1.2.31:10180
重庆卫视,http://61.54.14.232:9801udp://@227.1.2.30:10174
广东卫视,http://61.54.14.232:9801udp://@227.1.2.151:10924
广西卫视,http://61.54.14.232:9801udp://@227.1.2.34:10198
河北卫视,http://61.54.14.232:9801udp://@227.1.2.32:10186
吉林卫视,http://61.54.14.232:9801udp://@227.1.2.35:10204
山西卫视,http://61.54.14.232:9801udp://@227.1.2.37:10216
陕西卫视,http://61.54.14.232:9801udp://@227.1.2.36:10210
甘肃卫视,http://61.54.14.232:9801udp://@227.1.2.44:10258
宁夏卫视,http://61.54.14.232:9801udp://@227.1.2.41:10240
青海卫视,http://61.54.14.232:9801udp://@227.1.2.39:10228
内蒙古卫视,http://61.54.14.232:9801udp://@227.1.2.38:10222
CETV1,http://61.54.14.232:9801udp://@225.1.2.94:10558
新疆卫视,http://61.54.14.232:9801udp://@227.1.2.43:10252
厦门卫视,http://61.54.14.232:9801udp://@227.1.2.96:10570
兵团卫视,http://61.54.14.232:9801udp://@227.1.2.98:10582
经典电影,http://61.54.14.232:9801udp://@227.1.2.167:11020
CCTV1,http://61.136.67.238:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://61.136.67.238:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.136.67.238:50085/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://61.136.67.238:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.136.67.238:50085/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.136.67.238:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://61.136.67.238:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.136.67.238:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.136.67.238:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.136.67.238:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.136.67.238:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.67.238:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
都市,http://61.136.67.238:50085/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
民生,http://61.136.67.238:50085/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
法制,http://61.136.67.238:50085/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
电视剧,http://61.136.67.238:50085/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
新闻,http://61.136.67.238:50085/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://61.136.67.238:50085/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
新农村,http://61.136.67.238:50085/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://61.136.67.238:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.136.67.238:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://61.136.67.238:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://61.136.67.238:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.136.67.238:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://61.136.67.238:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://61.136.67.238:50085/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://61.136.67.238:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://61.136.67.238:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.67.238:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.67.238:50085/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.67.238:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.67.238:50085/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
湖北酒店,#genre#
湖南酒店,#genre#
CCTV1,http://124.231.213.254:9999udp://@228.1.1.1:6001
CCTV2,http://124.231.213.254:9999udp://@228.1.1.2:6002
CCTV3,http://124.231.213.254:9999udp://@228.1.1.3:6003
CCTV4,http://124.231.213.254:9999udp://@228.1.1.40:6040
CCTV5,http://124.231.213.254:9999udp://@228.1.1.5:6005
CCTV6,http://124.231.213.254:9999udp://@228.1.1.6:6006
CCTV7,http://124.231.213.254:9999udp://@228.1.1.118:6118
CCTV8,http://124.231.213.254:9999udp://@228.1.1.8:6008
CCTV9,http://124.231.213.254:9999udp://@228.1.1.9:6009
CCTV10,http://124.231.213.254:9999udp://@228.1.1.10:6010
CCTV11,http://124.231.213.254:9999udp://@228.1.1.41:6041
CCTV12,http://124.231.213.254:9999udp://@228.1.1.11:6011
CCTV13,http://124.231.213.254:9999udp://@228.1.1.42:6042
CCTV14,http://124.231.213.254:9999udp://@228.1.1.12:6012
CCTV15,http://124.231.213.254:9999udp://@228.1.1.43:6043
CCTV16,http://124.231.213.254:9999udp://@228.1.1.110:6110
CCTV17,http://124.231.213.254:9999udp://@228.1.1.7:6007
湖南导视,http://124.231.213.254:9999udp://@228.1.1.45:6045
湖南教育,http://124.231.213.254:9999udp://@228.1.1.46:6046
双峰综合,http://124.231.213.254:9999udp://@228.1.1.177:6177
娄底综合,http://124.231.213.254:9999udp://@228.1.1.137:6137
娄底公共,http://124.231.213.254:9999udp://@228.1.1.164:6164
娄底教育,http://124.231.213.254:9999udp://@228.1.1.121:6121
湖南卫视,http://124.231.213.254:9999udp://@228.1.1.13:6013
湖南经视,http://124.231.213.254:9999udp://@228.1.1.14:6014
湖南都市,http://124.231.213.254:9999udp://@228.1.1.17:6017
湖南电影,http://124.231.213.254:9999udp://@228.1.1.19:6019
湖南电视剧,http://124.231.213.254:9999udp://@228.1.1.20:6020
金鹰纪实,http://124.231.213.254:9999udp://@228.1.1.15:6015
湖南娱乐,http://124.231.213.254:9999udp://@228.1.1.18:6018
湖南爱晚,http://124.231.213.254:9999udp://@228.1.1.21:6021
兵团卫视,http://124.231.213.254:9999udp://@228.1.1.62:6062
东南卫视,http://124.231.213.254:9999udp://@228.1.1.37:6037
湖北卫视,http://124.231.213.254:9999udp://@228.1.1.29:6029
贵州卫视,http://124.231.213.254:9999udp://@228.1.1.52:6052
辽宁卫视,http://124.231.213.254:9999udp://@228.1.1.31:6031
山东卫视,http://124.231.213.254:9999udp://@228.1.1.32:6032
天津卫视,http://124.231.213.254:9999udp://@228.1.1.34:6034
安徽卫视,http://124.231.213.254:9999udp://@228.1.1.30:6030
广西卫视,http://124.231.213.254:9999udp://@228.1.1.57:6057
广东卫视,http://124.231.213.254:9999udp://@228.1.1.27:6027
云南卫视,http://124.231.213.254:9999udp://@228.1.1.51:6051
上海卫视,http://124.231.213.254:9999udp://@228.1.1.28:6028
河北卫视,http://124.231.213.254:9999udp://@228.1.1.39:6039
江西卫视,http://124.231.213.254:9999udp://@228.1.1.38:6038
