中国联通-北京-酒店,#genre#
精选节目,http://59.49.191.79:9901/tsfile/live/1112_1.m3u8
发现之旅,http://59.49.191.79:9901/tsfile/live/1113_1.m3u8
武侠剧场,http://59.49.191.79:9901/tsfile/live/1114_1.m3u8
动画,http://59.49.191.79:9901/tsfile/live/1115_1.m3u8
美人,http://59.49.191.79:9901/tsfile/live/1116_1.m3u8
军旅剧场,http://59.49.191.79:9901/tsfile/live/1117_1.m3u8
古装剧场,http://59.49.191.79:9901/tsfile/live/1118_1.m3u8
喜剧影院,http://59.49.191.79:9901/tsfile/live/1119_1.m3u8
动作电影,http://59.49.191.79:9901/tsfile/live/1120_1.m3u8
家庭影院,http://59.49.191.79:9901/tsfile/live/1121_1.m3u8
城市剧场,http://59.49.191.79:9901/tsfile/live/1122_1.m3u8
山东教育,http://59.49.191.79:9901/tsfile/live/1123_1.m3u8
厦门卫视,http://59.49.191.79:9901/tsfile/live/1124_1.m3u8
兵团卫视,http://59.49.191.79:9901/tsfile/live/1125_1.m3u8
视听海南三台,http://59.49.191.79:9901/tsfile/live/1129_1.m3u8
CGTN1,http://59.49.191.79:9901/tsfile/live/1131_1.m3u8
CETV2,http://59.49.191.79:9901/tsfile/live/1132_1.m3u8
CETV3,http://59.49.191.79:9901/tsfile/live/1133_1.m3u8
儋州,http://59.49.191.79:9901/tsfile/live/1104_1.m3u8
琼海,http://59.49.191.79:9901/tsfile/live/1106_1.m3u8
中国电信-云南-酒店,#genre#
安徽卫视,http://182.241.193.59:9901/tsfile/live/0130_1.m3u8
中国电信-河南-酒店,#genre#
CCTV1,http://123.163.55.234:9901/tsfile/live/0001_1.m3u8
CCTV2,http://123.163.55.234:9901/tsfile/live/0002_1.m3u8
CCTV3,http://123.163.55.234:9901/tsfile/live/0003_1.m3u8
CCTV4,http://123.163.55.234:9901/tsfile/live/0004_1.m3u8
CCTV5,http://123.163.55.234:9901/tsfile/live/0005_1.m3u8
CCTV6,http://123.163.55.234:9901/tsfile/live/0006_1.m3u8
CCTV7,http://123.163.55.234:9901/tsfile/live/0007_1.m3u8
CCTV8,http://123.163.55.234:9901/tsfile/live/0008_1.m3u8
CCTV9,http://123.163.55.234:9901/tsfile/live/0009_1.m3u8
CCTV10,http://123.163.55.234:9901/tsfile/live/0010_1.m3u8
CCTV11,http://123.163.55.234:9901/tsfile/live/0011_1.m3u8
CCTV12,http://123.163.55.234:9901/tsfile/live/0012_1.m3u8
CCTV13,http://123.163.55.234:9901/tsfile/live/0013_1.m3u8
CCTV14,http://123.163.55.234:9901/tsfile/live/0014_1.m3u8
CCTV15,http://123.163.55.234:9901/tsfile/live/0015_1.m3u8
河南卫视,http://123.163.55.234:9901/tsfile/live/0139_1.m3u8
北京卫视,http://123.163.55.234:9901/tsfile/live/0122_1.m3u8
上海卫视,http://123.163.55.234:9901/tsfile/live/0107_1.m3u8
浙江卫视,http://123.163.55.234:9901/tsfile/live/0124_1.m3u8
湖南卫视,http://123.163.55.234:9901/tsfile/live/0128_1.m3u8
四川卫视,http://123.163.55.234:9901/tsfile/live/0123_1.m3u8
江苏卫视,http://123.163.55.234:9901/tsfile/live/0127_1.m3u8
深圳卫视,http://123.163.55.234:9901/tsfile/live/0126_1.m3u8
东南卫视,http://123.163.55.234:9901/tsfile/live/0137_1.m3u8
辽宁卫视,http://123.163.55.234:9901/tsfile/live/0121_1.m3u8
广东卫视,http://123.163.55.234:9901/tsfile/live/0125_1.m3u8
安徽卫视,http://123.163.55.234:9901/tsfile/live/0130_1.m3u8
天津卫视,http://123.163.55.234:9901/tsfile/live/0135_1.m3u8
山东卫视,http://123.163.55.234:9901/tsfile/live/0131_1.m3u8
湖北卫视,http://123.163.55.234:9901/tsfile/live/0132_1.m3u8
黑龙江卫视,http://123.163.55.234:9901/tsfile/live/0143_1.m3u8
江西卫视,http://123.163.55.234:9901/tsfile/live/0138_1.m3u8
重庆卫视,http://123.163.55.234:9901/tsfile/live/0142_1.m3u8
广西卫视,http://123.163.55.234:9901/tsfile/live/0113_1.m3u8
贵州卫视,http://123.163.55.234:9901/tsfile/live/0120_1.m3u8
陕西卫视,http://123.163.55.234:9901/tsfile/live/0136_1.m3u8
云南卫视,http://123.163.55.234:9901/tsfile/live/0119_1.m3u8
河北卫视,http://123.163.55.234:9901/tsfile/live/0117_1.m3u8
山西卫视,http://123.163.55.234:9901/tsfile/live/0118_1.m3u8
内蒙古卫视,http://123.163.55.234:9901/tsfile/live/0109_1.m3u8
宁夏卫视,http://123.163.55.234:9901/tsfile/live/0112_1.m3u8
新疆卫视,http://123.163.55.234:9901/tsfile/live/0110_1.m3u8
吉林卫视,http://123.163.55.234:9901/tsfile/live/0116_1.m3u8
青海卫视,http://123.163.55.234:9901/tsfile/live/0140_1.m3u8
甘肃卫视,http://123.163.55.234:9901/tsfile/live/0141_1.m3u8
中国电信-广东-酒店,#genre#
CCTV1,http://61.141.202.118:9901/tsfile/live/0001_1.m3u8
CCTV2,http://61.141.202.118:9901/tsfile/live/0002_1.m3u8
CCTV3,http://61.141.202.118:9901/tsfile/live/0003_2.m3u8
CCTV4,http://61.141.202.118:9901/tsfile/live/0003_1.m3u8
CCTV5,http://61.141.202.118:9901/tsfile/live/0005_1.m3u8
CCTV6,http://61.141.202.118:9901/tsfile/live/0006_1.m3u8
CCTV7,http://61.141.202.118:9901/tsfile/live/0007_1.m3u8
CCTV8,http://61.141.202.118:9901/tsfile/live/0008_1.m3u8
CCTV9,http://61.141.202.118:9901/tsfile/live/0009_1.m3u8
CCTV10,http://61.141.202.118:9901/tsfile/live/0010_1.m3u8
CCTV11,http://61.141.202.118:9901/tsfile/live/0011_1.m3u8
CCTV12,http://61.141.202.118:9901/tsfile/live/0012_1.m3u8
CCTV13,http://61.141.202.118:9901/tsfile/live/0013_1.m3u8
CCTV14,http://61.141.202.118:9901/tsfile/live/0125_1.m3u8
CCTV15,http://61.141.202.118:9901/tsfile/live/0015_1.m3u8
CGTN,http://61.141.202.118:9901/tsfile/live/0019_1.m3u8
湖南卫视,http://61.141.202.118:9901/tsfile/live/0128_1.m3u8
上海卫视,http://61.141.202.118:9901/tsfile/live/0107_1.m3u8
浙江卫视,http://61.141.202.118:9901/tsfile/live/0124_1.m3u8
江苏卫视,http://61.141.202.118:9901/tsfile/live/0127_1.m3u8
北京卫视,http://61.141.202.118:9901/tsfile/live/0122_1.m3u8
天津卫视,http://61.141.202.118:9901/tsfile/live/0135_1.m3u8
山东卫视,http://61.141.202.118:9901/tsfile/live/0131_1.m3u8
辽宁卫视,http://61.141.202.118:9901/tsfile/live/0121_1.m3u8
深圳卫视,http://61.141.202.118:9901/tsfile/live/0126_1.m3u8
深圳都市,http://61.141.202.118:9901/tsfile/live/0126_2.m3u8
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8
广东卫视,http://61.141.202.118:9901/tsfile/live/0125_2.m3u8
广东珠江,http://61.141.202.118:9901/tsfile/live/0125_3.m3u8
CGTN,http://61.141.202.118:9901/tsfile/live/0019_2.m3u8
中国电信-吉林-酒店,#genre#
CCTV1,http://222.169.41.11:9901/tsfile/live/0001_1.m3u8
CCTV2,http://222.169.41.11:9901/tsfile/live/0002_1.m3u8
CCTV3,http://222.169.41.11:9901/tsfile/live/0003_1.m3u8
CCTV4,http://222.169.41.11:9901/tsfile/live/0004_1.m3u8
CCTV5,http://222.169.41.11:9901/tsfile/live/0005_1.m3u8
CCTV6,http://222.169.41.11:9901/tsfile/live/0006_1.m3u8
CCTV8,http://222.169.41.11:9901/tsfile/live/0008_1.m3u8
CCTV9,http://222.169.41.11:9901/tsfile/live/0009_1.m3u8
CCTV10,http://222.169.41.11:9901/tsfile/live/0010_1.m3u8
CCTV11,http://222.169.41.11:9901/tsfile/live/0011_1.m3u8
CCTV12,http://222.169.41.11:9901/tsfile/live/0012_1.m3u8
CCTV13,http://222.169.41.11:9901/tsfile/live/0013_1.m3u8
CCTV14,http://222.169.41.11:9901/tsfile/live/0014_1.m3u8
CCTV15,http://222.169.41.11:9901/tsfile/live/0015_1.m3u8
吉林卫视,http://222.169.41.11:9901/tsfile/live/0116_1.m3u8
吉林都市,http://222.169.41.11:9901/tsfile/live/1000_1.m3u8
延边卫视,http://222.169.41.11:9901/tsfile/live/1001_1.m3u8
延边TV1,http://222.169.41.11:9901/tsfile/live/1002_1.m3u8
延边TV2,http://222.169.41.11:9901/tsfile/live/1003_1.m3u8
汪清,http://222.169.41.11:9901/tsfile/live/1004_1.m3u8
北京卫视,http://222.169.41.11:9901/tsfile/live/0122_1.m3u8
天津卫视,http://222.169.41.11:9901/tsfile/live/0135_1.m3u8
河北卫视,http://222.169.41.11:9901/tsfile/live/0117_1.m3u8
山西卫视,http://222.169.41.11:9901/tsfile/live/0118_1.m3u8
辽宁卫视,http://222.169.41.11:9901/tsfile/live/0121_1.m3u8
黑龙江卫视,http://222.169.41.11:9901/tsfile/live/0143_1.m3u8
浙江卫视,http://222.169.41.11:9901/tsfile/live/0124_1.m3u8
江苏卫视,http://222.169.41.11:9901/tsfile/live/0127_1.m3u8
安徽卫视,http://222.169.41.11:9901/tsfile/live/0130_1.m3u8
江西卫视,http://222.169.41.11:9901/tsfile/live/0138_1.m3u8
山东卫视,http://222.169.41.11:9901/tsfile/live/0131_1.m3u8
河南卫视,http://222.169.41.11:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://222.169.41.11:9901/tsfile/live/0132_1.m3u8
湖南卫视,http://222.169.41.11:9901/tsfile/live/0128_1.m3u8
广东卫视,http://222.169.41.11:9901/tsfile/live/0125_1.m3u8
广西卫视,http://222.169.41.11:9901/tsfile/live/0113_1.m3u8
深圳卫视,http://222.169.41.11:9901/tsfile/live/0126_1.m3u8
海南卫视,http://222.169.41.11:9901/tsfile/live/1005_1.m3u8
重庆卫视,http://222.169.41.11:9901/tsfile/live/0142_1.m3u8
贵州卫视,http://222.169.41.11:9901/tsfile/live/0120_1.m3u8
云南卫视,http://222.169.41.11:9901/tsfile/live/0119_1.m3u8
西藏卫视,http://222.169.41.11:9901/tsfile/live/0111_1.m3u8
四川卫视,http://222.169.41.11:9901/tsfile/live/0123_1.m3u8
陕西卫视,http://222.169.41.11:9901/tsfile/live/0136_1.m3u8
哈哈炫动,http://222.169.41.11:9901/tsfile/live/1006_1.m3u8
卡酷少儿,http://222.169.41.11:9901/tsfile/live/1007_1.m3u8
金鹰卡通,http://222.169.41.11:9901/tsfile/live/1008_1.m3u8
环球奇观,http://222.169.41.11:9901/tsfile/live/1009_1.m3u8
地理世界,http://222.169.41.11:9901/tsfile/live/1010_1.m3u8
风云足球,http://222.169.41.11:9901/tsfile/live/1011_1.m3u8
央视台球,http://222.169.41.11:9901/tsfile/live/1012_1.m3u8
风云音乐,http://222.169.41.11:9901/tsfile/live/1013_1.m3u8
怀旧剧场,http://222.169.41.11:9901/tsfile/live/1014_1.m3u8
央视文化精品,http://222.169.41.11:9901/tsfile/live/1015_1.m3u8
兵器科技,http://222.169.41.11:9901/tsfile/live/1016_1.m3u8
中国电信-湖南-酒店,#genre#
CCTV1,http://222.240.82.92:9901/tsfile/live/0001_1.m3u8
CCTV2,http://222.240.82.92:9901/tsfile/live/0002_1.m3u8
CCTV3,http://222.240.82.92:9901/tsfile/live/0003_1.m3u8
CCTV4,http://222.240.82.92:9901/tsfile/live/0004_1.m3u8
CCTV5,http://222.240.82.92:9901/tsfile/live/0005_1.m3u8
CCTV6,http://222.240.82.92:9901/tsfile/live/0006_1.m3u8
CCTV7,http://222.240.82.92:9901/tsfile/live/0007_1.m3u8
CCTV8,http://222.240.82.92:9901/tsfile/live/0008_1.m3u8
CCTV9,http://222.240.82.92:9901/tsfile/live/0009_1.m3u8
CCTV10,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8
CCTV12,http://222.240.82.92:9901/tsfile/live/0012_1.m3u8
CCTV13,http://222.240.82.92:9901/tsfile/live/0013_1.m3u8
CCTV14,http://222.240.82.92:9901/tsfile/live/0014_1.m3u8
湖南卫视,http://222.240.82.92:9901/tsfile/live/0128_1.m3u8
湖南经视,http://222.240.82.92:9901/tsfile/live/1000_1.m3u8
湖南都市,http://222.240.82.92:9901/tsfile/live/1001_1.m3u8
湖南电视剧,http://222.240.82.92:9901/tsfile/live/1002_1.m3u8
浙江卫视,http://222.240.82.92:9901/tsfile/live/0124_1.m3u8
北京卫视,http://222.240.82.92:9901/tsfile/live/0122_1.m3u8
天津卫视,http://222.240.82.92:9901/tsfile/live/0135_1.m3u8
上海卫视,http://222.240.82.92:9901/tsfile/live/0107_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
四川卫视,http://222.240.82.92:9901/tsfile/live/0123_1.m3u8
山东卫视,http://222.240.82.92:9901/tsfile/live/0131_1.m3u8
江苏卫视,http://222.240.82.92:9901/tsfile/live/0127_1.m3u8
江西卫视,http://222.240.82.92:9901/tsfile/live/0138_1.m3u8
黑龙江卫视,http://222.240.82.92:9901/tsfile/live/0143_1.m3u8
湖北卫视,http://222.240.82.92:9901/tsfile/live/0132_1.m3u8
金鹰卡通,http://222.240.82.92:9901/tsfile/live/1003_1.m3u8
青海卫视,http://222.240.82.92:9901/tsfile/live/0140_1.m3u8
潇湘电影,http://222.240.82.92:9901/tsfile/live/1004_1.m3u8
长沙新闻,http://222.240.82.92:9901/tsfile/live/1005_1.m3u8
辽宁卫视,http://222.240.82.92:9901/tsfile/live/0121_1.m3u8
长沙政法,http://222.240.82.92:9901/tsfile/live/1006_1.m3u8
长沙女性,http://222.240.82.92:9901/tsfile/live/1007_1.m3u8
东南卫视,http://222.240.82.92:9901/tsfile/live/0137_1.m3u8
湖南教育,http://222.240.82.92:9901/tsfile/live/1008_1.m3u8
广西卫视,http://222.240.82.92:9901/tsfile/live/0113_1.m3u8
湖南娱乐,http://222.240.82.92:9901/tsfile/live/1012_1.m3u8
重庆卫视,http://222.240.82.92:9901/tsfile/live/0142_1.m3u8
云南卫视,http://222.240.82.92:9901/tsfile/live/0119_1.m3u8
河南卫视,http://222.240.82.92:9901/tsfile/live/0139_1.m3u8
贵州卫视,http://222.240.82.92:9901/tsfile/live/0120_1.m3u8
河北卫视,http://222.240.82.92:9901/tsfile/live/0117_1.m3u8
湖南公共,http://222.240.82.92:9901/tsfile/live/1009_1.m3u8
陕西卫视,http://222.240.82.92:9901/tsfile/live/0136_1.m3u8
宁夏卫视,http://222.240.82.92:9901/tsfile/live/0112_1.m3u8
山西卫视,http://222.240.82.92:9901/tsfile/live/0118_1.m3u8
甘肃卫视,http://222.240.82.92:9901/tsfile/live/0141_1.m3u8
吉林卫视,http://222.240.82.92:9901/tsfile/live/0116_1.m3u8
中国电信-江西-酒店,#genre#
CCTV1,http://59.62.8.250:9901/tsfile/live/0001_1.m3u8
CCTV2,http://59.62.8.250:9901/tsfile/live/0002_1.m3u8
CCTV3,http://59.62.8.250:9901/tsfile/live/0003_1.m3u8
CCTV4,http://59.62.8.250:9901/tsfile/live/0004_1.m3u8
CCTV5,http://59.62.8.250:9901/tsfile/live/0005_1.m3u8
CCTV6,http://59.62.8.250:9901/tsfile/live/0006_1.m3u8
CCTV7,http://59.62.8.250:9901/tsfile/live/0007_1.m3u8
CCTV8,http://59.62.8.250:9901/tsfile/live/0008_1.m3u8
CCTV9,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8
CCTV10,http://59.62.8.250:9901/tsfile/live/0010_1.m3u8
CCTV11,http://59.62.8.250:9901/tsfile/live/0011_1.m3u8
CCTV12,http://59.62.8.250:9901/tsfile/live/0012_1.m3u8
CCTV13,http://59.62.8.250:9901/tsfile/live/0013_1.m3u8
CCTV14,http://59.62.8.250:9901/tsfile/live/0014_1.m3u8
CCTV15,http://59.62.8.250:9901/tsfile/live/0015_1.m3u8
北京卫视,http://59.62.8.250:9901/tsfile/live/0122_1.m3u8
上海卫视,http://59.62.8.250:9901/tsfile/live/0107_1.m3u8
江西卫视,http://59.62.8.250:9901/tsfile/live/0138_1.m3u8
陕西卫视,http://59.62.8.250:9901/tsfile/live/0136_1.m3u8
山东卫视,http://59.62.8.250:9901/tsfile/live/0131_1.m3u8
东南卫视,http://59.62.8.250:9901/tsfile/live/0137_1.m3u8
安徽卫视,http://59.62.8.250:9901/tsfile/live/0130_1.m3u8
重庆卫视,http://59.62.8.250:9901/tsfile/live/0142_1.m3u8
四川卫视,http://59.62.8.250:9901/tsfile/live/0123_1.m3u8
河北卫视,http://59.62.8.250:9901/tsfile/live/0117_1.m3u8
河南卫视,http://59.62.8.250:9901/tsfile/live/0139_1.m3u8
黑龙江卫视,http://59.62.8.250:9901/tsfile/live/0143_1.m3u8
吉林卫视,http://59.62.8.250:9901/tsfile/live/0116_1.m3u8
辽宁卫视,http://59.62.8.250:9901/tsfile/live/0121_1.m3u8
山西卫视,http://59.62.8.250:9901/tsfile/live/0118_1.m3u8
湖北卫视,http://59.62.8.250:9901/tsfile/live/0132_1.m3u8
湖南卫视,http://59.62.8.250:9901/tsfile/live/0128_1.m3u8
广东卫视,http://59.62.8.250:9901/tsfile/live/0125_1.m3u8
浙江卫视,http://59.62.8.250:9901/tsfile/live/0124_1.m3u8
广西卫视,http://59.62.8.250:9901/tsfile/live/0113_1.m3u8
云南卫视,http://59.62.8.250:9901/tsfile/live/0119_1.m3u8
新疆卫视,http://59.62.8.250:9901/tsfile/live/0110_1.m3u8
甘肃卫视,http://59.62.8.250:9901/tsfile/live/0141_1.m3u8
深圳卫视,http://59.62.8.250:9901/tsfile/live/0126_1.m3u8
风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8
中国电信-山西-酒店,#genre#
CCTV1,http://124.116.118.28:9901/tsfile/live/0001_1.m3u8
CCTV2,http://124.116.118.28:9901/tsfile/live/0002_1.m3u8
CCTV3,http://124.116.118.28:9901/tsfile/live/0003_1.m3u8
CCTV4,http://124.116.118.28:9901/tsfile/live/0004_1.m3u8
CCTV5,http://124.116.118.28:9901/tsfile/live/0005_1.m3u8
CCTV6,http://124.116.118.28:9901/tsfile/live/0006_1.m3u8
CCTV7,http://124.116.118.28:9901/tsfile/live/0007_1.m3u8
CCTV8,http://124.116.118.28:9901/tsfile/live/0008_1.m3u8
CCTV9,http://124.116.118.28:9901/tsfile/live/0009_1.m3u8
CCTV10,http://124.116.118.28:9901/tsfile/live/0010_1.m3u8
CCTV11,http://124.116.118.28:9901/tsfile/live/0011_1.m3u8
CCTV12,http://124.116.118.28:9901/tsfile/live/0012_1.m3u8
CCTV13,http://124.116.118.28:9901/tsfile/live/0013_1.m3u8
CCTV14,http://124.116.118.28:9901/tsfile/live/0014_1.m3u8
CCTV15,http://124.116.118.28:9901/tsfile/live/0015_1.m3u8
陕西卫视,http://124.116.118.28:9901/tsfile/live/0136_1.m3u8
广西卫视,http://124.116.118.28:9901/tsfile/live/0113_1.m3u8
吉林卫视,http://124.116.118.28:9901/tsfile/live/0116_1.m3u8
河北卫视,http://124.116.118.28:9901/tsfile/live/0117_1.m3u8
山西卫视,http://124.116.118.28:9901/tsfile/live/0118_1.m3u8
贵州卫视,http://124.116.118.28:9901/tsfile/live/0120_1.m3u8
辽宁卫视,http://124.116.118.28:9901/tsfile/live/0121_1.m3u8
北京卫视,http://124.116.118.28:9901/tsfile/live/0122_1.m3u8
四川卫视,http://124.116.118.28:9901/tsfile/live/0123_1.m3u8
浙江卫视,http://124.116.118.28:9901/tsfile/live/0124_1.m3u8
广东卫视,http://124.116.118.28:9901/tsfile/live/0125_1.m3u8
深圳卫视,http://124.116.118.28:9901/tsfile/live/0126_1.m3u8
江苏卫视,http://124.116.118.28:9901/tsfile/live/0127_1.m3u8
湖南卫视,http://124.116.118.28:9901/tsfile/live/0128_1.m3u8
厦门卫视,http://124.116.118.28:9901/tsfile/live/0129_1.m3u8
安徽卫视,http://124.116.118.28:9901/tsfile/live/0130_1.m3u8
山东卫视,http://124.116.118.28:9901/tsfile/live/0131_1.m3u8
湖北卫视,http://124.116.118.28:9901/tsfile/live/0132_1.m3u8
天津卫视,http://124.116.118.28:9901/tsfile/live/0135_1.m3u8
东南卫视,http://124.116.118.28:9901/tsfile/live/0137_1.m3u8
江西卫视,http://124.116.118.28:9901/tsfile/live/0138_1.m3u8
河南卫视,http://124.116.118.28:9901/tsfile/live/0139_1.m3u8
甘肃卫视,http://124.116.118.28:9901/tsfile/live/0141_1.m3u8
重庆卫视,http://124.116.118.28:9901/tsfile/live/0142_1.m3u8
黑龙江卫视,http://124.116.118.28:9901/tsfile/live/0143_1.m3u8
陕西1套,http://124.116.118.28:9901/tsfile/live/1000_1.m3u8
陕西2套,http://124.116.118.28:9901/tsfile/live/1001_1.m3u8
陕西3套,http://124.116.118.28:9901/tsfile/live/1002_1.m3u8
陕西4套,http://124.116.118.28:9901/tsfile/live/1003_1.m3u8
陕西5套,http://124.116.118.28:9901/tsfile/live/1004_1.m3u8
陕西6套,http://124.116.118.28:9901/tsfile/live/1005_1.m3u8
陕西7套,http://124.116.118.28:9901/tsfile/live/1006_1.m3u8
陕西8套,http://124.116.118.28:9901/tsfile/live/1007_1.m3u8
汉中1套,http://124.116.118.28:9901/tsfile/live/1008_1.m3u8
金鹰卡通,http://124.116.118.28:9901/tsfile/live/1009_1.m3u8
佳嘉卡通,http://124.116.118.28:9901/tsfile/live/1010_1.m3u8
中国电信-四川-酒店,#genre#
宣传片,http://110.189.102.15:9901/tsfile/live/0003_2.m3u8
CCTV1（）,http://110.189.102.15:9901/tsfile/live/0001_1.m3u8
CCTV2（）,http://110.189.102.15:9901/tsfile/live/0002_1.m3u8
CCTV3（）,http://110.189.102.15:9901/tsfile/live/0003_1.m3u8
CCTV4（）,http://110.189.102.15:9901/tsfile/live/0004_1.m3u8
CCTV5（）,http://110.189.102.15:9901/tsfile/live/0005_1.m3u8
CCTV6（）,http://110.189.102.15:9901/tsfile/live/0006_1.m3u8
CCTV7（）,http://110.189.102.15:9901/tsfile/live/0007_1.m3u8
CCTV8（）,http://110.189.102.15:9901/tsfile/live/0008_1.m3u8
CCTV9（）,http://110.189.102.15:9901/tsfile/live/0009_1.m3u8
CCTV10（）,http://110.189.102.15:9901/tsfile/live/0010_1.m3u8
CCTV11（）,http://110.189.102.15:9901/tsfile/live/0011_1.m3u8
CCTV12（）,http://110.189.102.15:9901/tsfile/live/0012_1.m3u8
CCTV13（）,http://110.189.102.15:9901/tsfile/live/0013_1.m3u8
CCTV14（）,http://110.189.102.15:9901/tsfile/live/0014_1.m3u8
CCTV15（）,http://110.189.102.15:9901/tsfile/live/0015_1.m3u8
CCTV5+（）,http://110.189.102.15:9901/tsfile/live/0016_1.m3u8
北京卫视（）,http://110.189.102.15:9901/tsfile/live/0017_1.m3u8
江苏卫视（）,http://110.189.102.15:9901/tsfile/live/0018_1.m3u8
上海卫视（）,http://110.189.102.15:9901/tsfile/live/0019_1.m3u8
深圳卫视（）,http://110.189.102.15:9901/tsfile/live/1000_1.m3u8
湖南卫视（）,http://110.189.102.15:9901/tsfile/live/1001_1.m3u8
浙江卫视（）,http://110.189.102.15:9901/tsfile/live/1002_1.m3u8
山东卫视（）,http://110.189.102.15:9901/tsfile/live/1003_1.m3u8
东南卫视（）,http://110.189.102.15:9901/tsfile/live/1004_1.m3u8
安徽卫视（）,http://110.189.102.15:9901/tsfile/live/1005_1.m3u8
贵州卫视（）,http://110.189.102.15:9901/tsfile/live/0128_1.m3u8
天津卫视（）,http://110.189.102.15:9901/tsfile/live/0124_1.m3u8
湖北卫视（）,http://110.189.102.15:9901/tsfile/live/0127_1.m3u8
重庆卫视（）,http://110.189.102.15:9901/tsfile/live/0107_1.m3u8
云南卫视,http://110.189.102.15:9901/tsfile/live/0130_1.m3u8
江西卫视（）,http://110.189.102.15:9901/tsfile/live/0122_1.m3u8
广西卫视,http://110.189.102.15:9901/tsfile/live/0135_1.m3u8
广东卫视（）,http://110.189.102.15:9901/tsfile/live/0131_1.m3u8
河南卫视,http://110.189.102.15:9901/tsfile/live/0138_1.m3u8
黑龙江卫视（）,http://110.189.102.15:9901/tsfile/live/0126_1.m3u8
吉林卫视,http://110.189.102.15:9901/tsfile/live/0132_1.m3u8
陕西卫视,http://110.189.102.15:9901/tsfile/live/0121_1.m3u8
河北卫视（）,http://110.189.102.15:9901/tsfile/live/0143_1.m3u8
宁夏卫视,http://110.189.102.15:9901/tsfile/live/0120_1.m3u8
内蒙古卫视,http://110.189.102.15:9901/tsfile/live/0123_1.m3u8
山西卫视,http://110.189.102.15:9901/tsfile/live/0139_1.m3u8
甘肃卫视,http://110.189.102.15:9901/tsfile/live/0119_1.m3u8
四川卫视（）,http://110.189.102.15:9901/tsfile/live/0142_1.m3u8
SCTV4四川新闻（）,http://110.189.102.15:9901/tsfile/live/0117_1.m3u8
SCTV5四川影视（）,http://110.189.102.15:9901/tsfile/live/0137_1.m3u8
峨眉新闻,http://110.189.102.15:9901/tsfile/live/0113_1.m3u8
乐山综合,http://110.189.102.15:9901/tsfile/live/0116_1.m3u8
乐山公共,http://110.189.102.15:9901/tsfile/live/0136_1.m3u8
峨眉电影（）,http://110.189.102.15:9901/tsfile/live/0118_1.m3u8
CHC家庭影院（）,http://110.189.102.15:9901/tsfile/live/0109_1.m3u8
CGTN,http://110.189.102.15:9901/tsfile/live/0140_1.m3u8
中国电信-福建-酒店,#genre#
CCTV1,http://117.27.190.42:9998/tsfile/live/23232_1.m3u8
CCTV2,http://117.27.190.42:9998/tsfile/live/23233_1.m3u8
CCTV3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8
CCTV4,http://117.27.190.42:9998/tsfile/live/23235_1.m3u8
CCTV5,http://117.27.190.42:9998/tsfile/live/23236_1.m3u8
CCTV6,http://117.27.190.42:9998/tsfile/live/23237_1.m3u8
CCTV7,http://117.27.190.42:9998/tsfile/live/23238_1.m3u8
CCTV8,http://117.27.190.42:9998/tsfile/live/23239_1.m3u8
CCTV9,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8
CCTV10,http://117.27.190.42:9998/tsfile/live/23241_1.m3u8
CCTV11,http://117.27.190.42:9998/tsfile/live/23242_1.m3u8
CCTV12,http://117.27.190.42:9998/tsfile/live/23243_1.m3u8
CCTV13,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8
CCTV14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8
CCTV15,http://117.27.190.42:9998/tsfile/live/23246_1.m3u8
CCTV17,http://117.27.190.42:9998/tsfile/live/23247_1.m3u8
CCTV5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8
CCTV16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8
云南卫视,http://117.27.190.42:9998/tsfile/live/23251_1.m3u8
贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8
辽宁卫视,http://117.27.190.42:9998/tsfile/live/23253_1.m3u8
重庆卫视,http://117.27.190.42:9998/tsfile/live/23254_1.m3u8
青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8
黑龙江卫视,http://117.27.190.42:9998/tsfile/live/23256_1.m3u8
北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
天津卫视,http://117.27.190.42:9998/tsfile/live/23259_1.m3u8
四川卫视,http://117.27.190.42:9998/tsfile/live/23260_1.m3u8
安徽卫视,http://117.27.190.42:9998/tsfile/live/23261_1.m3u8
安徽卫视,http://117.27.190.42:9998/tsfile/live/23262_1.m3u8
山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8
江苏卫视,http://117.27.190.42:9998/tsfile/live/23264_1.m3u8
